cust_id,age,gender,location,platform,followers,eng_rate,ad_click_rate,brand_time_week,ugc_shares,monthly_purchases,avg_spend_ghs,trust_score,satisfaction_score,loyalty_score,nps_score,infl_score,promo_sens,brand_switch,satisfaction_cat,infl_cat,follower_segment,eng_rate_scaled,ad_click_rate_scaled,brand_time_week_scaled,ugc_shares_scaled,monthly_purchases_scaled,avg_spend_ghs_scaled,trust_score_scaled,satisfaction_score_scaled,loyalty_score_scaled,nps_score_scaled,infl_score_scaled,Digital_Engagement_Score,Cust_Value_Score,Brand_Rel_Score,Eng_Segment,Value_Segment,Influencer_Tier,Eng_Efficiency,Platform_Loc_Fit,Ugc_Effectiveness,Eng_Trust_Conversion,Click_Purchase_Efficiency,Loyalty_Resilience,Growth_Potential,Profit_Potential,BehaviorType_Score
Cust092,38.0,Male,Urban,Facebook,10993.0,1.18,0.06,123.75,1,6.0,246.55,6.0,6.0,5.0,2.0,10.0,1.0,0.0,Medium,High,5K-20K,0.059,0.002,0.383,1.0,0.625,0.099,0.556,0.556,0.444,0.111,1.0,0.361,0.724,0.417,Low_Engager,Standard_Customer,,0.009,4.851,6.0,0.048,5.66,5.0,0.723,0.403,0.0
Cust011,53.0,Male,Urban,Twitter,10777.0,4.716605783866058,4.03,271.34,0,7.0,972.67,6.0,2.0,10.0,6.0,1.0,1.0,1.0,Low,Low,5K-20K,0.447,0.812,0.9,0.0,0.75,0.473,0.556,0.111,1.0,0.556,0.0,0.54,1.223,0.556,Medium_Engager,High_Value_Customer,Micro,0.017,5.301,0.0,0.022,1.392,0.0,0.934,0.68,0.0
Cust085,18.0,Male,Urban,Linkedin,45191.0,9.1,2.92,189.89,1,4.0,717.92,1.0,6.0,5.0,10.0,7.0,0.0,1.0,Medium,Medium,20K-50K,0.927,0.586,0.615,1.0,0.375,0.342,0.0,0.556,0.444,1.0,0.667,0.782,0.717,0.5,High_Engager,Standard_Customer,Macro,0.048,4.365,1.0,0.005,1.02,0.0,0.652,0.0,0.717
Cust001,46.0,Female,Urban,Linkedin,42014.0,1.39,1.41,297.96,0,1.0,770.0,4.0,7.0,9.0,9.0,8.0,0.0,1.0,Medium,High,20K-50K,0.082,0.278,0.993,0.0,0.0,0.368,0.333,0.667,0.889,0.889,0.778,0.338,0.368,0.694,Low_Engager,Standard_Customer,Macro,0.005,4.365,0.0,0.013,0.415,0.0,0.554,0.123,0.368
Cust082,24.0,Male,Rural,Facebook,23455.0,9.44,0.59,48.86,1,5.0,1211.0249000000006,8.0,7.0,1.0,9.0,10.0,0.0,0.0,Medium,High,20K-50K,0.964,0.11,0.121,1.0,0.5,0.596,0.778,0.667,0.0,0.889,1.0,0.549,1.096,0.584,High_Engager,High_Value_Customer,,0.189,5.74,8.0,0.16,3.145,1.0,0.858,0.853,1.096
Cust026,44.0,Female,Urban,Facebook,37510.0,8.05,1.6,212.47,0,9.0,1664.48,7.0,1.0,2.0,3.0,10.0,0.0,1.0,Low,High,20K-50K,0.812,0.316,0.694,0.0,1.0,0.829,0.667,0.0,0.111,0.222,1.0,0.456,1.829,0.25,High_Engager,High_Value_Customer,,0.038,4.851,0.0,0.033,3.462,0.0,1.32,1.22,1.829
Cust082,24.0,Male,Rural,Facebook,23455.0,9.44,0.59,48.86,1,5.0,1218.11,8.0,7.0,1.0,9.0,10.0,0.0,0.0,Medium,High,20K-50K,0.964,0.11,0.121,1.0,0.5,0.599,0.778,0.667,0.0,0.889,1.0,0.549,1.099,0.584,High_Engager,High_Value_Customer,,0.189,5.74,8.0,0.16,3.145,1.0,0.859,0.855,1.099
Cust015,39.0,Male,Rural,Instagram,25647.0,2.55,3.88,268.18,0,6.0,1708.92,7.0,9.0,6.0,7.0,6.0,0.0,0.0,High,Medium,20K-50K,0.209,0.782,0.889,0.0,0.625,0.852,0.667,0.889,0.556,0.667,0.556,0.47,1.477,0.695,Low_Engager,High_Value_Customer,Mid-Tier,0.009,6.105,0.0,0.026,1.23,6.0,1.109,0.985,1.477
Cust054,19.0,Male,Rural,Twitter,669.0,8.63,3.09,26.35,1,6.0,375.12,4.0,2.0,3.0,7.0,8.0,1.0,1.0,Low,High,0-1K,0.875,0.62,0.042,1.0,0.625,0.165,0.333,0.111,0.222,0.667,0.778,0.634,0.79,0.333,High_Engager,Standard_Customer,Macro,0.316,5.342,4.0,0.146,1.467,0.0,0.674,0.263,0.0
Cust005,56.0,Male,Rural,Linkedin,25647.0,5.66,4.39,161.7,1,6.0,443.37,8.0,10.0,5.0,9.0,3.0,0.0,0.0,High,Low,20K-50K,0.55,0.886,0.516,1.0,0.625,0.2,0.778,1.0,0.444,0.889,0.222,0.738,0.825,0.778,Medium_Engager,Standard_Customer,Micro,0.035,4.797,8.0,0.049,1.113,5.0,0.628,0.642,0.825
Cust029,33.0,Male,Rural,Facebook,8308.0,1.25,0.05,246.0,0,9.0,1659.01,5.0,3.0,3.0,6.0,2.0,1.0,1.0,Low,Low,5K-20K,0.067,0.0,0.811,0.0,1.0,0.827,0.444,0.222,0.222,0.556,0.111,0.22,1.827,0.361,Low_Engager,High_Value_Customer,Micro,0.005,5.74,0.0,0.02,8.571,0.0,1.163,0.811,0.0
Cust054,38.0,Male,Rural,Twitter,669.0,8.63,3.09,26.35,1,6.0,375.12,4.0,2.0,3.0,7.0,8.0,1.0,1.0,Low,High,0-1K,0.875,0.62,0.042,1.0,0.625,0.165,0.333,0.111,0.222,0.667,0.778,0.634,0.79,0.333,High_Engager,Standard_Customer,Macro,0.316,5.342,4.0,0.146,1.467,0.0,0.674,0.263,0.0
Cust008,28.0,Female,Urban,Instagram,47433.0,0.79,1.41,174.5247136685377,1,2.0,320.71,10.0,1.0,10.0,7.0,9.0,0.0,0.0,Low,High,20K-50K,0.016,0.278,0.561,1.0,0.125,0.137,1.0,0.0,1.0,0.667,0.889,0.464,0.262,0.667,Low_Engager,Standard_Customer,Macro,0.005,4.715,10.0,0.057,0.83,10.0,0.535,0.262,0.262
Cust021,38.0,Male,Rural,Twitter,29224.0,6.56,3.77,112.47,0,7.0,789.5,6.0,6.0,5.0,2.0,9.0,1.0,1.0,Medium,High,20K-50K,0.648,0.759,0.344,0.0,0.75,0.378,0.556,0.556,0.444,0.111,0.889,0.438,1.128,0.417,High_Engager,High_Value_Customer,Macro,0.058,5.342,0.0,0.053,1.468,0.0,0.943,0.627,0.0
Cust056,59.0,Male,Rural,Linkedin,34763.0,5.0,0.42,245.74,1,7.0,1016.08,5.0,7.0,1.0,3.0,6.0,0.0,1.0,Medium,Medium,20K-50K,0.478,0.076,0.81,1.0,0.75,0.495,0.444,0.667,0.0,0.222,0.556,0.591,1.245,0.333,Medium_Engager,High_Value_Customer,Mid-Tier,0.02,4.797,5.0,0.02,4.93,0.0,0.858,0.553,1.245
Cust014,20.0,Female,Rural,Facebook,30846.0,4.716605783866058,1.86,285.62,1,2.0,258.06,6.0,1.0,9.0,10.0,8.0,1.0,1.0,Low,High,20K-50K,0.447,0.369,0.95,1.0,0.125,0.105,0.556,0.0,0.889,1.0,0.778,0.692,0.23,0.611,Medium_Engager,Standard_Customer,Macro,0.016,5.74,6.0,0.021,0.699,0.0,0.471,0.128,0.0
Cust040,31.0,Female,Urban,Facebook,31316.0,4.716605783866058,3.36,23.11,0,3.0,1267.0,4.0,10.0,3.0,7.0,2.0,0.0,0.0,High,Low,20K-50K,0.447,0.676,0.031,0.0,0.25,0.625,0.333,1.0,0.222,0.667,0.111,0.288,0.875,0.556,Medium_Engager,Standard_Customer,Micro,0.196,4.851,0.0,0.166,0.688,3.0,0.592,0.291,0.875
Cust007,40.0,Female,Urban,Twitter,14473.0,6.11,2.6668078217375504,168.03649184402707,1,8.0,221.34,1.0,2.0,6.0,10.0,2.0,0.0,1.0,Low,Low,5K-20K,0.599,0.534,0.538,1.0,0.875,0.086,0.0,0.111,0.556,1.0,0.111,0.668,0.961,0.417,High_Engager,Standard_Customer,Micro,0.036,5.301,1.0,0.006,2.182,0.0,0.71,0.0,0.961
Cust072,33.0,Male,Rural,Linkedin,12633.0,1.17,3.89,42.93,0,6.0,1227.72,6.0,8.0,3.0,8.0,8.0,1.0,1.0,High,High,5K-20K,0.058,0.784,0.1,0.0,0.625,0.604,0.556,0.778,0.222,0.778,0.778,0.236,1.229,0.584,Low_Engager,High_Value_Customer,Macro,0.027,4.797,0.0,0.137,1.227,0.0,0.937,0.683,0.0
Cust086,25.0,Female,Rural,Linkedin,25647.0,2.36,4.81,214.18,0,3.0,493.33,3.0,4.0,1.0,5.0,5.0,0.0,0.0,Low,Medium,20K-50K,0.188,0.971,0.7,0.0,0.25,0.226,0.222,0.333,0.0,0.444,0.444,0.465,0.476,0.25,Low_Engager,Standard_Customer,Mid-Tier,0.011,4.797,0.0,0.014,0.516,1.0,0.374,0.106,0.476
Cust069,40.0,Female,Urban,Instagram,27851.0,8.64,3.77,162.34130484420706,1,2.0,1096.14,1.0,8.0,10.0,1.0,8.0,0.0,0.0,High,High,20K-50K,0.876,0.759,0.518,1.0,0.125,0.536,0.0,0.778,1.0,0.0,0.778,0.788,0.661,0.444,High_Engager,Standard_Customer,Macro,0.053,4.715,1.0,0.006,0.419,10.0,0.752,0.0,0.661
Cust017,41.0,Female,Urban,Twitter,32452.0,1.31,4.65,157.79833884191427,0,3.0,846.61,5.0,3.0,2.0,7.0,6.0,0.0,0.0,Low,Medium,20K-50K,0.073,0.939,0.503,0.0,0.25,0.408,0.444,0.222,0.111,0.667,0.556,0.379,0.658,0.361,Low_Engager,Standard_Customer,Mid-Tier,0.008,5.301,0.0,0.031,0.531,2.0,0.528,0.292,0.658
Cust013,41.0,Female,Rural,Facebook,19838.0,5.46,2.06,91.48,0,7.0,1598.86,9.0,8.0,5.0,6.0,6.0,1.0,1.0,High,Medium,5K-20K,0.528,0.41,0.27,0.0,0.75,0.796,0.889,0.778,0.444,0.556,0.556,0.302,1.546,0.667,Medium_Engager,High_Value_Customer,Mid-Tier,0.059,5.74,0.0,0.097,2.288,0.0,1.128,1.374,0.0
Cust074,41.0,Female,Urban,Instagram,40074.0,0.75,2.12,160.89,1,1.0,1102.73,1.0,5.0,2.0,4.0,6.0,1.0,0.0,Medium,Medium,20K-50K,0.012,0.422,0.513,1.0,0.0,0.54,0.0,0.444,0.111,0.333,0.556,0.487,0.54,0.222,Low_Engager,Standard_Customer,Mid-Tier,0.005,4.715,1.0,0.006,0.321,2.0,0.457,0.0,0.0
Cust037,35.0,Male,Rural,Linkedin,33928.0,2.88,2.24,131.29,1,8.0,931.3,10.0,7.0,1.0,10.0,9.0,1.0,0.0,Medium,High,20K-50K,0.245,0.447,0.41,1.0,0.875,0.452,1.0,0.667,0.0,1.0,0.889,0.526,1.327,0.667,Low_Engager,High_Value_Customer,Macro,0.022,4.797,10.0,0.076,2.469,1.0,0.974,1.327,0.0
Cust027,59.0,Male,Rural,Linkedin,44180.0,3.07,4.48,165.47,1,1.0,1513.48,3.0,8.0,6.0,2.0,3.0,1.0,1.0,High,Low,20K-50K,0.266,0.904,0.529,1.0,0.0,0.752,0.222,0.778,0.556,0.111,0.222,0.675,0.752,0.417,Low_Engager,Standard_Customer,Micro,0.018,4.797,3.0,0.018,0.182,0.0,0.607,0.167,0.0
Cust092,52.0,Male,Urban,Facebook,10993.0,1.18,0.06,123.75,1,6.0,246.55,6.0,6.0,7.0,6.0,10.0,1.0,0.0,Medium,High,5K-20K,0.059,0.002,0.383,1.0,0.625,0.099,0.556,0.556,0.667,0.556,1.0,0.361,0.724,0.584,Low_Engager,Standard_Customer,,0.009,4.851,6.0,0.048,5.66,7.0,0.768,0.403,0.0
Cust052,57.0,Female,Rural,Linkedin,25647.0,0.94,0.71,130.3,0,6.0,1474.57,9.0,4.0,4.0,10.0,5.0,0.0,0.0,Low,Medium,20K-50K,0.033,0.135,0.406,0.0,0.625,0.732,0.889,0.333,0.333,1.0,0.444,0.144,1.357,0.639,Low_Engager,High_Value_Customer,Mid-Tier,0.007,4.797,0.0,0.069,3.509,4.0,0.97,1.206,1.357
Cust035,26.0,Male,Urban,Facebook,47302.0,2.15,2.87,220.46,1,6.01,1197.2,9.0,6.0,8.0,5.0,8.0,1.0,0.0,Medium,High,20K-50K,0.165,0.576,0.722,1.0,0.626,0.589,0.889,0.556,0.778,0.444,0.778,0.616,1.215,0.667,Low_Engager,High_Value_Customer,Macro,0.01,4.851,9.0,0.041,1.553,8.0,1.04,1.08,0.0
Cust087,41.0,Male,Rural,Linkedin,25647.0,1.16,1.87,71.76,0,4.0,876.01,2.0,10.0,8.0,5.0,10.0,0.0,0.0,High,High,20K-50K,0.057,0.371,0.201,0.0,0.375,0.423,0.111,1.0,0.778,0.444,1.0,0.157,0.798,0.583,Low_Engager,Standard_Customer,,0.016,4.797,0.0,0.027,1.394,8.0,0.834,0.089,0.798
Cust046,24.0,Male,Rural,Twitter,10592.0,4.49,0.29,182.3,1,7.95,1087.12,6.0,3.0,6.0,2.0,9.0,1.0,1.0,Low,High,5K-20K,0.422,0.049,0.588,1.0,0.869,0.532,0.556,0.222,0.556,0.111,0.889,0.515,1.401,0.361,Medium_Engager,High_Value_Customer,Macro,0.024,5.342,6.0,0.033,6.163,0.0,1.13,0.779,0.0
Cust078,46.0,Female,Urban,Facebook,38854.0,4.19,0.06,170.05,1,9.0,73.8,6.0,9.0,2.0,1.0,1.0,1.0,0.0,High,Low,20K-50K,0.389,0.002,0.545,1.0,1.0,0.01,0.556,0.889,0.111,0.0,0.0,0.484,1.01,0.389,Medium_Engager,High_Value_Customer,Micro,0.024,4.851,6.0,0.035,8.491,2.0,0.628,0.562,0.0
Cust087,41.0,Male,Rural,Linkedin,2468.0,1.16,1.87,71.76,0,4.0,876.01,6.0,10.0,8.0,5.0,10.0,0.0,0.0,High,High,1K-5K,0.057,0.371,0.201,0.0,0.375,0.423,0.556,1.0,0.778,0.444,1.0,0.157,0.798,0.694,Low_Engager,Standard_Customer,,0.016,4.797,0.0,0.082,1.394,8.0,0.834,0.444,0.798
Cust023,29.0,Male,Rural,Linkedin,25647.0,9.77,4.51,32.54,1,1.0,1457.11,9.0,5.0,10.0,2.0,4.0,0.0,1.0,Medium,Low,20K-50K,1.0,0.91,0.064,1.0,0.0,0.723,0.889,0.444,1.0,0.111,0.333,0.744,0.723,0.611,High_Engager,Standard_Customer,Mid-Tier,0.291,4.797,9.0,0.268,0.181,0.0,0.7,0.643,0.723
Cust009,28.0,Male,Rural,Linkedin,3536.0,0.85,0.89,191.99,1,8.0,55.29,9.0,7.0,7.0,1.0,10.0,1.0,0.0,Medium,High,1K-5K,0.023,0.171,0.622,1.0,0.875,0.0,0.889,0.667,0.667,0.0,1.0,0.454,0.875,0.556,Low_Engager,Standard_Customer,,0.004,4.797,9.0,0.047,4.233,7.0,0.858,0.778,0.0
Cust063,53.0,Male,Rural,Linkedin,35877.0,6.35,4.93,81.73,1,3.0,329.1,5.0,2.0,9.0,9.0,1.0,1.0,1.0,Low,Low,20K-50K,0.625,0.996,0.236,1.0,0.25,0.141,0.444,0.111,0.889,0.889,0.0,0.714,0.391,0.583,High_Engager,Standard_Customer,Micro,0.077,4.797,5.0,0.06,0.506,0.0,0.412,0.174,0.0
Cust021,38.0,Male,Rural,Twitter,29224.0,6.56,3.77,162.34130484420706,0,7.0,789.5,6.0,6.0,10.0,2.0,9.0,1.0,1.0,Medium,High,20K-50K,0.648,0.759,0.518,0.0,0.75,0.378,0.556,0.556,1.0,0.111,0.889,0.481,1.128,0.556,High_Engager,High_Value_Customer,Macro,0.04,5.342,0.0,0.037,1.468,0.0,1.055,0.627,0.0
Cust001,38.0,Female,Urban,Twitter,42014.0,1.39,1.41,297.96,0,1.0,770.0,4.0,7.0,9.0,9.0,8.0,0.0,1.0,Medium,High,20K-50K,0.082,0.278,0.993,0.0,0.0,0.368,0.333,0.667,0.889,0.889,0.778,0.338,0.368,0.694,Low_Engager,Standard_Customer,Macro,0.005,5.301,0.0,0.013,0.415,0.0,0.554,0.123,0.368
Cust043,19.0,Male,Rural,Twitter,49858.0,7.51,3.95,245.06,0,6.0,1176.1,6.0,7.0,7.0,6.0,3.0,0.0,0.0,Medium,Low,20K-50K,0.752,0.796,0.808,0.0,0.625,0.578,0.556,0.667,0.667,0.556,0.222,0.589,1.203,0.612,High_Engager,High_Value_Customer,Micro,0.031,5.342,0.0,0.024,1.212,7.0,0.9,0.669,1.203
Cust086,25.0,Female,Rural,Linkedin,4880.0,2.36,4.81,214.18,0,3.0,493.33,3.0,4.0,1.0,6.0,5.0,0.0,0.0,Low,Medium,1K-5K,0.188,0.971,0.7,0.0,0.25,0.226,0.222,0.333,0.0,0.556,0.444,0.465,0.476,0.278,Low_Engager,Standard_Customer,Mid-Tier,0.011,4.797,0.0,0.014,0.516,1.0,0.374,0.106,0.476
Cust007,40.0,Female,Urban,Twitter,14473.0,6.11,4.02,211.77,1,8.0,221.34,6.0,2.0,6.0,10.0,2.0,0.0,1.0,Low,Low,5K-20K,0.599,0.81,0.691,1.0,0.875,0.086,0.556,0.111,0.556,1.0,0.111,0.775,0.961,0.556,High_Engager,Standard_Customer,Micro,0.029,5.301,6.0,0.028,1.594,0.0,0.71,0.534,0.961
Cust067,25.0,Female,Rural,Facebook,45117.0,6.45,4.74,185.79,1,7.81,1521.54,4.0,10.0,9.0,4.0,10.0,1.0,0.0,High,High,20K-50K,0.636,0.957,0.601,1.0,0.851,0.756,0.333,1.0,0.889,0.333,1.0,0.798,1.607,0.639,High_Engager,High_Value_Customer,,0.035,5.74,4.0,0.021,1.361,9.0,1.342,0.535,0.0
Cust083,26.0,Female,Rural,Instagram,25647.0,4.17,3.25,18.35,1,6.0,1662.26,3.0,9.0,10.0,8.0,4.0,1.0,0.0,High,Low,20K-50K,0.387,0.653,0.014,1.0,0.625,0.828,0.222,0.889,1.0,0.778,0.333,0.514,1.453,0.722,Medium_Engager,High_Value_Customer,Mid-Tier,0.216,6.105,3.0,0.155,1.412,10.0,1.138,0.323,0.0
Cust011,53.0,Male,Urban,Twitter,10777.0,3.92,4.03,271.34,0,7.48,972.67,3.0,2.0,5.0,10.0,1.0,1.0,1.0,Low,Low,5K-20K,0.359,0.812,0.9,0.0,0.81,0.473,0.222,0.111,0.444,1.0,0.0,0.518,1.283,0.444,Medium_Engager,High_Value_Customer,Micro,0.014,5.301,0.0,0.011,1.487,0.0,0.859,0.285,0.0
Cust046,24.0,Male,Urban,Twitter,10592.0,4.49,0.29,182.3,1,8.0,1087.12,2.0,3.0,6.0,2.0,6.0,1.0,1.0,Low,Medium,5K-20K,0.422,0.049,0.588,1.0,0.875,0.532,0.111,0.222,0.556,0.111,0.556,0.515,1.407,0.25,Medium_Engager,High_Value_Customer,Mid-Tier,0.024,5.301,2.0,0.011,6.202,0.0,1.067,0.156,0.0
Cust070,57.0,Male,Rural,Linkedin,40964.0,6.76,1.88,189.26,0,4.0,788.7,4.0,5.0,9.0,1.0,8.0,1.0,0.0,Medium,High,20K-50K,0.67,0.373,0.613,0.0,0.375,0.378,0.333,0.444,0.889,0.0,0.778,0.414,0.753,0.416,High_Engager,Standard_Customer,Macro,0.036,4.797,0.0,0.021,1.389,9.0,0.785,0.251,0.0
Cust066,32.0,Female,Urban,Twitter,34277.0,4.06,4.06,286.67,0,4.0,1013.26,6.0,4.0,1.0,7.0,3.0,0.0,0.0,Low,Low,20K-50K,0.375,0.818,0.954,0.0,0.375,0.494,0.556,0.333,0.0,0.667,0.222,0.537,0.869,0.389,Medium_Engager,Standard_Customer,Micro,0.014,5.301,0.0,0.021,0.791,1.0,0.566,0.483,0.869
Cust028,45.0,Male,Rural,Linkedin,40547.0,4.67,1.95,99.76,1,3.98,1609.1,8.0,2.0,1.0,10.0,2.0,0.0,1.0,Low,Low,20K-50K,0.441,0.388,0.299,1.0,0.372,0.801,0.778,0.111,0.0,1.0,0.111,0.532,1.173,0.472,Medium_Engager,High_Value_Customer,Micro,0.046,4.797,8.0,0.079,1.349,0.0,0.726,0.913,1.173
Cust022,50.0,Male,Urban,Linkedin,25647.0,7.4,0.52,179.26,0,8.63,1856.58,7.0,9.0,1.0,6.0,3.0,1.0,0.0,High,Low,20K-50K,0.74,0.096,0.578,0.0,0.954,0.928,0.667,0.889,0.0,0.556,0.222,0.354,1.882,0.528,High_Engager,High_Value_Customer,Micro,0.041,4.365,0.0,0.039,5.678,1.0,1.174,1.255,0.0
Cust003,25.0,Female,Urban,Facebook,25647.0,0.84,3.48,170.62,1,4.0,1119.78,8.0,3.0,2.0,9.0,6.0,1.0,1.0,Low,Medium,20K-50K,0.022,0.7,0.547,1.0,0.375,0.549,0.778,0.222,0.111,0.889,0.556,0.567,0.924,0.5,Low_Engager,Standard_Customer,Mid-Tier,0.005,4.851,8.0,0.047,0.893,0.0,0.688,0.719,0.0
Cust007,40.0,Female,Urban,Linkedin,14473.0,6.11,4.02,211.77,1,8.0,221.34,1.0,2.0,6.0,10.0,2.0,0.0,1.0,Low,Low,5K-20K,0.599,0.81,0.691,1.0,0.875,0.086,0.0,0.111,0.556,1.0,0.111,0.775,0.961,0.417,High_Engager,Standard_Customer,Micro,0.029,4.365,1.0,0.005,1.594,0.0,0.71,0.0,0.961
Cust028,45.0,Male,Rural,Linkedin,40547.0,4.67,1.95,99.76,1,4.0,1609.1,8.0,2.0,1.0,10.0,6.0,0.0,1.0,Low,Medium,20K-50K,0.441,0.388,0.299,1.0,0.375,0.801,0.778,0.111,0.0,1.0,0.556,0.532,1.176,0.472,Medium_Engager,High_Value_Customer,Mid-Tier,0.046,4.797,8.0,0.079,1.356,0.0,0.817,0.915,1.176
Cust090,25.0,Male,Urban,Twitter,41041.0,1.4,1.12,111.67,0,1.0,1757.143099999997,1.0,7.0,5.0,8.0,7.0,1.0,1.0,Medium,Medium,20K-50K,0.083,0.218,0.341,0.0,0.0,0.877,0.0,0.667,0.444,0.778,0.667,0.16,0.877,0.472,Low_Engager,Standard_Customer,Macro,0.012,5.301,0.0,0.009,0.472,0.0,0.748,0.0,0.0
Cust055,23.0,Male,Rural,Facebook,38310.0,7.18,0.51,260.77,0,6.0,1698.7979999999982,6.0,3.0,4.0,2.0,6.0,0.0,1.0,Low,Medium,20K-50K,0.716,0.094,0.863,0.0,0.625,0.847,0.556,0.222,0.333,0.111,0.556,0.418,1.472,0.306,High_Engager,High_Value_Customer,Mid-Tier,0.027,5.74,0.0,0.023,3.974,0.0,1.061,0.818,1.472
Cust013,41.0,Female,Rural,Facebook,19838.0,5.46,2.06,91.48,0,7.0,1598.86,6.0,8.0,5.0,6.0,3.0,1.0,1.0,High,Low,5K-20K,0.528,0.41,0.27,0.0,0.75,0.796,0.556,0.778,0.444,0.556,0.222,0.302,1.546,0.584,Medium_Engager,High_Value_Customer,Micro,0.059,5.74,0.0,0.065,2.288,0.0,1.061,0.86,0.0
Cust001,46.0,Female,Urban,Twitter,25647.0,1.39,1.41,297.96,0,1.0,770.0,4.0,7.0,9.0,6.0,8.0,0.0,1.0,Medium,High,20K-50K,0.082,0.278,0.993,0.0,0.0,0.368,0.333,0.667,0.889,0.556,0.778,0.338,0.368,0.611,Low_Engager,Standard_Customer,Macro,0.005,5.301,0.0,0.013,0.415,0.0,0.554,0.123,0.368
Cust086,25.0,Female,Rural,Linkedin,4880.0,2.36,4.81,214.18,0,3.0,493.33,3.0,4.0,1.0,5.0,5.0,0.0,1.0,Low,Medium,1K-5K,0.188,0.971,0.7,0.0,0.25,0.226,0.222,0.333,0.0,0.444,0.444,0.465,0.476,0.25,Low_Engager,Standard_Customer,Mid-Tier,0.011,4.797,0.0,0.014,0.516,0.0,0.374,0.106,0.476
Cust024,39.0,Male,Urban,Instagram,9107.0,5.4,2.53,292.57,0,7.03,143.78,1.0,3.0,5.0,4.0,10.0,0.0,1.0,Low,High,5K-20K,0.521,0.506,0.974,0.0,0.754,0.046,0.0,0.222,0.444,0.333,1.0,0.5,0.8,0.25,Medium_Engager,Standard_Customer,,0.018,4.715,0.0,0.003,1.992,0.0,0.769,0.0,0.8
Cust037,35.0,Male,Rural,Linkedin,33928.0,2.88,2.24,131.29,1,8.0,931.3,10.0,7.0,1.0,10.0,9.0,1.0,0.0,Medium,High,20K-50K,0.245,0.447,0.41,1.0,0.875,0.452,1.0,0.667,0.0,1.0,0.889,0.526,1.327,0.667,Low_Engager,High_Value_Customer,Macro,0.022,4.797,10.0,0.076,2.469,1.0,0.974,1.327,0.0
Cust059,35.0,Male,Urban,Linkedin,7555.0,5.0,4.11,171.08,1,7.0,1995.5,1.0,5.0,10.0,1.0,2.0,0.0,1.0,Medium,Low,5K-20K,0.478,0.829,0.549,1.0,0.75,1.0,0.0,0.444,1.0,0.0,0.111,0.714,1.75,0.361,Medium_Engager,High_Value_Customer,Micro,0.029,4.365,1.0,0.006,1.37,0.0,1.272,0.0,1.75
Cust022,50.0,Male,Urban,Linkedin,25647.0,4.716605783866058,0.52,179.26,0,9.0,1856.58,7.0,9.0,1.0,7.0,3.0,1.0,0.0,High,Low,20K-50K,0.447,0.096,0.578,0.0,1.0,0.928,0.667,0.889,0.0,0.667,0.222,0.28,1.928,0.556,Medium_Engager,High_Value_Customer,Micro,0.026,4.365,0.0,0.039,5.921,1.0,1.201,1.286,0.0
Cust091,52.0,Male,Rural,Twitter,25647.0,6.99,4.82,181.08,1,1.0,321.28,2.0,5.0,1.0,8.0,10.0,1.0,0.0,Medium,High,20K-50K,0.696,0.973,0.584,1.0,0.0,0.137,0.111,0.444,0.0,0.778,1.0,0.813,0.137,0.333,High_Engager,Standard_Customer,,0.038,5.342,2.0,0.011,0.172,1.0,0.282,0.015,0.0
Cust028,45.0,Male,Rural,Linkedin,40547.0,4.67,1.95,99.76,1,4.0,1609.1,8.0,2.0,1.0,10.0,2.0,0.0,1.0,Low,Low,20K-50K,0.441,0.388,0.299,1.0,0.375,0.801,0.778,0.111,0.0,1.0,0.111,0.532,1.176,0.472,Medium_Engager,High_Value_Customer,Micro,0.046,4.797,8.0,0.079,1.356,0.0,0.728,0.915,1.176
Cust013,41.0,Female,Rural,Facebook,19838.0,5.46,2.06,91.48,0,7.0,1598.8599999999976,9.0,8.0,5.0,6.0,3.0,1.0,1.0,High,Low,5K-20K,0.528,0.41,0.27,0.0,0.75,0.796,0.889,0.778,0.444,0.556,0.222,0.302,1.546,0.667,Medium_Engager,High_Value_Customer,Micro,0.059,5.74,0.0,0.097,2.288,0.0,1.061,1.374,0.0
Cust011,53.0,Male,Urban,Twitter,10777.0,3.92,4.03,160.99906488898418,0,7.0,972.67,3.0,2.0,10.0,10.0,1.0,1.0,1.0,Low,Low,5K-20K,0.359,0.812,0.514,0.0,0.75,0.473,0.222,0.111,1.0,1.0,0.0,0.421,1.223,0.583,Medium_Engager,High_Value_Customer,Micro,0.024,5.301,0.0,0.019,1.392,0.0,0.934,0.272,0.0
Cust012,57.0,Male,Urban,Linkedin,25647.0,1.71,4.95,23.18,0,3.0,1231.9,8.0,7.0,6.0,5.0,10.0,1.0,1.0,Medium,High,20K-50K,0.117,1.0,0.031,0.0,0.25,0.606,0.778,0.667,0.556,0.444,1.0,0.287,0.856,0.611,Low_Engager,Standard_Customer,,0.071,4.365,0.0,0.331,0.504,0.0,0.825,0.666,0.0
Cust095,59.0,Male,Rural,Linkedin,13503.0,0.72,4.46,110.99,1,3.0,1206.279999999999,1.0,10.0,6.0,4.0,2.0,1.0,0.0,High,Low,5K-20K,0.009,0.9,0.339,1.0,0.25,0.593,0.0,1.0,0.556,0.333,0.111,0.562,0.843,0.472,Low_Engager,Standard_Customer,Micro,0.006,4.797,1.0,0.009,0.549,6.0,0.639,0.0,0.0
